address,latitude,longitude,name,province
7301 Westfield Plaza Dr,38.545182000000004,-90.052155,McDonald's,IL
1023 N Lake St,41.778876000000004,-88.315713,McDonald's,IL
188 Fox Valley Ctr,41.759701,-88.208402,McDonald's,IL
2250 US Highway 23 S,45.044076000000004,-83.456928,Arby's,MI
1001 S State Ave,45.050340000000006,-83.445,Dairy Queen,MI
3000 Maplewood Dr,30.227514000000003,-93.34315500000001,Pizza Hut,LA
1402 SE 3rd St,41.199464,-90.733615,McDonald's,IL
500 E Algonquin Rd,42.163979,-88.285165,McDonald's,IL
125 S Randall Rd,42.173932,-88.335286,McDonald's,IL
202 S Loop 336 W,30.338972,-95.452562,Taco Cabana,TX
148 Caldwell Blvd,43.587291,-116.575061,McDonald's,ID
6464 Siegen Ln,30.390990000000002,-91.06156,Arby's,LA
178 S Eagle Rd,43.693428000000004,-116.35355200000001,McDonald's,ID
1335 S Washington Ave,43.863452,-116.50008500000001,McDonald's,ID
1750 Rostraver Rd,40.174915000000006,-79.806673,Subway,PA
2693 Brodhead Rd,40.588694,-80.260898,Subway,PA
2900 Wendell Blvd,35.792697,-78.37903,McDonald's,NC
2900 W 5th St,34.62292,-79.047438,McDonald's,NC
44204 10th St W,34.686106,-118.14679699999999,Round Table Pizza,CA
44836 10th St W,34.698297,-118.147471,Pizza Hut,CA
3820 Lamar Ave,33.66189,-95.506573,Chicken Express,TX
5100 Davis Blvd,32.840958,-97.21383,Chicken Express,TX
904 W Eldorado Pkwy,33.154826,-96.946861,Chicken Express,TX
4704 4th St,33.59233,-101.914511,Chicken Express,TX
791 Keller Pkwy,32.934360999999996,-97.23605699999999,Chicken Express,TX
305 N Rice St,31.721935,-98.118673,Chicken Express,TX
1108 N Grand Ave,33.636432,-97.13330500000001,Chicken Express,TX
1451 E Main St,32.401465,-98.791001,Chicken Express,TX
180 Pioneer Trl,44.830225,-93.601813,Culver's,MN
180 Pioneer Trl,44.830225,-93.601813,Culver's,MN
1615 County Road 42 W,44.745653999999995,-93.300905,Jimmy John's,MN
595 E Beasley Rd,32.385436999999996,-90.147307,McDonald's,MS
970 Cedar Lake Rd,30.446348999999998,-88.934148,McDonald's,MS
970 Cedar Lake Rd,30.446348999999998,-88.934148,McDonald's,MS
9505 South Blvd,35.108263,-80.881511,McDonald's,NC
937 Alabama St,33.493277,-88.363825,McDonald's,MS
930 Mall Loop Rd,35.989292999999996,-80.002751,McDonald's,NC
2707 Bridge Ave,43.684267,-93.359575,Arby's,MN
8305 Creedmoor Rd,35.900308,-78.681365,McDonald's,NC
905 Louisiana Ave,48.387043,-115.55206299999999,McDonald's,MT
905 Louisiana Ave,48.387043,-115.55206299999999,McDonald's,MT
310 N Samish Way,48.739136,-122.469467,Boomer's Drive-In,WA
310 N Samish Way,48.739136,-122.469467,Boomer's Drive-In,WA
6724 Highway 63,30.438931,-88.526545,McDonald's,MS
812 Winston Rd,35.837286999999996,-80.253557,McDonald's,NC
840 S Main St,36.110972,-80.089276,McDonald's,NC
822 Wheat Dr,45.698929,-111.04674399999999,McDonald's,MT
822 Wheat Dr,45.698929,-111.04674399999999,McDonald's,MT
717 Conover Blvd W,35.695895,-81.232175,McDonald's,NC
720 E Broadway St,46.869446,-113.98503600000001,McDonald's,MT
710 N Davis Ave,33.759524,-90.715742,McDonald's,MS
710 N Davis Ave,33.759524,-90.715742,McDonald's,MS
692 Beach Blvd,30.393040000000003,-88.884899,McDonald's,MS
65 Goodman Rd W,34.962709000000004,-89.990486,McDonald's,MS
65 Goodman Rd W,34.962709000000004,-89.990486,McDonald's,MS
706 College Rd,36.088625,-79.887872,McDonald's,NC
701 Main St,36.126193,-77.42314300000001,McDonald's,NC
701 Main St,36.126193,-77.42314300000001,McDonald's,NC
6779 Raeford Rd,35.03713,-79.00683199999999,McDonald's,NC
6495 Us Highway 93 S,48.396122999999996,-114.334756,McDonald's,MT
6225 W Sugar Creek Rd,35.333436999999996,-80.798965,McDonald's,NC
6301 Albemarle Rd,35.203199,-80.73825,McDonald's,NC
601 Jake Alexander Blvd W,35.661995000000005,-80.50035799999999,McDonald's,NC
5701 Inman Rd,36.126014,-79.906582,McDonald's,NC
5800 E Wt Harris Blvd,35.236497,-80.735822,McDonald's,NC
5800 E Wt Harris Blvd,35.236497,-80.735822,McDonald's,NC
610 Great Mall Dr,37.419405,-121.89749099999999,Hot Dog on a Stick,CA
197 Town Ctr E,34.952117,-120.43348200000001,Hot Dog on a Stick,CA
1689 Arden Way,38.599885,-121.427442,Hot Dog on a Stick,CA
7602 13th Ave,40.619683,-74.008071,Dunkin' Donuts,NY
56 Court St,40.692187,-73.991162,Dunkin' Donuts,NY
401 N Main St,35.826728,-80.249726,Arby's,NC
1432 Cotton Grove Rd,35.786440999999996,-80.261414,Burger King,NC
401 Lincoln Hwy,38.592706,-89.97913,Burger King,IL
100 Plaza Sq,37.838741,-90.487971,Hardee's,MO
1309 Fulton St,40.680355,-73.948909,Dunkin' Donuts,NY
4115 3rd Ave,40.844458,-73.89729,Dunkin' Donuts,NY
3732 E Tremont Ave,40.826478,-73.82199399999999,Dunkin' Donuts,NY
1500 S Main St,35.808933,-80.27141,Christo's Original,NC
7197 Charles St,42.242137,-88.976027,Burger King,IL
100 Thomas Rd,32.517245,-92.157261,Burger King,LA
10440 Highland Rd,42.633792,-83.74529100000001,Taco Bell,MI
1138 E State St,42.266918,-89.078393,Burger King,IL
421 N 36th St,39.935583,-91.358298,Burger King,IL
4121 Sauk Trl,41.483933,-87.71654699999999,Burger King,IL
600 S Newport Rd,40.873382,-88.66200699999999,Burger King,IL
600 S Newport Rd,40.873382,-88.66200699999999,Burger King,IL
10721 Jefferson Ave,37.051114,-76.460806,Burger King,VA
2901 Court St,40.551094,-89.60840300000001,Burger King,IL
2408 Stringtown Rd,39.881314,-83.06760600000001,Taco Bell,OH
1 Marquette Ave,41.293679,-89.071461,Burger King,IL
1 Marquette Ave,41.293679,-89.071461,Burger King,IL
1717 Grass Valley Hwy,38.927033,-121.08756799999999,Taco Bell,CA
370 M St,41.755062,-124.19383400000001,Taco Bell,CA
2050 W Main St,37.492303,-120.87260900000001,Taco Bell,CA
1120 W Washington St,46.545916,-87.420006,Hardee's,MI
2700 Geer Rd,37.517764,-120.84839,Taco Bell,CA
1301 S Salisbury Blvd,38.342966,-75.604458,Hardee's,MD
1680 Hilliard Rome Rd,39.985085,-83.150784,Taco Bell,OH
718 Nursery Rd,39.224396999999996,-76.659193,Hardee's,MD
4652 Cemetery Rd,40.031912,-83.141324,Taco Bell,OH
4601 Broadway St,38.313427000000004,-88.945891,Burger King,IL
800 Woods Rd,38.557459,-76.060385,Hardee's,MD
1410 Main St,39.423262,-84.593293,Taco Bell,OH
730 N Walnut St,38.412503,-87.766489,Burger King,IL
294 S Hamilton Rd,39.969056,-82.875638,Taco Bell,OH
1385 Douglas Rd,41.726724,-88.319467,Burger King,IL
1385 Douglas Rd,41.726724,-88.319467,Burger King,IL
1130 N Main St,40.922304,-90.648003,Burger King,IL
1130 N Main St,40.922304,-90.648003,Burger King,IL
449 W Butler Ave,40.270346999999994,-75.223726,Subway,PA
4040 38th Ave,41.472174,-90.477646,Burger King,IL
1935 N Mannheim Rd,41.908625,-87.883706,Burger King,IL
3013 Salem Ave,39.789566,-84.238902,Taco Bell,OH
2509 S Smithville Rd,39.73069,-84.141681,Taco Bell,OH
47 Woodman Dr,39.768446999999995,-84.123579,Taco Bell,OH
1 Airport Blvd,28.442538,-81.307234,Carvel,FL
3060 Kettering Blvd,39.706096,-84.202668,Taco Bell,OH
1094 N Main St,40.67705,-89.56172,Burger King,IL
250 W Washington St,40.66816,-89.58274,Chick-Fil-A,IL
8440 N High St,40.135435,-83.01686099999999,Taco Bell,OH
3834 Morse Rd,40.058393,-82.917559,Taco Bell,OH
4770 Sawmill Rd,40.066295000000004,-83.092686,Taco Bell,OH
630 Machesney Rd,42.313288,-89.054244,Burger King,IL
1701 E Jackson St,40.458596,-90.648064,Burger King,IL
500 Terry Rich Blvd,40.727488,-76.19009799999999,Subway,PA
366 Center Ave,40.637935,-76.171635,Subway,PA
6 W Main St,41.003082,-76.456548,Subway,PA
149 N 3rd St,40.033798,-76.504435,Subway,PA
2350 N Reading Rd,40.228059,-76.089173,Subway,PA
439 S Schuyler Ave,41.115978000000005,-87.864762,Burger King,IL
3130 Plainfield Rd,41.581105,-88.16362600000001,Burger King,IL
620 Lincoln Way Ste 5,42.02241,-93.60338,Pizza Hut,IA
5300 Grand Ave,42.377669,-87.934268,Burger King,IL
1834 Waukegan Rd,42.088318,-87.79858399999999,Burger King,IL
3406 Nameoki Rd,38.72506,-90.12272,Burger King,IL
5100 W Cermak Rd,41.851507,-87.751952,Burger King,IL
7707 E Colonial Dr,28.568433000000002,-81.28303100000001,Dunkin' Donuts,FL
6215 S Orange Ave,28.469912,-81.368152,Dunkin' Donuts,FL
12236 S Apopka Vineland Rd,28.387037,-81.506447,Dunkin' Donuts,FL
7536 N Milwaukee Ave,42.018029999999996,-87.80717,Chicken Inn,IL
7501 Bird Rd,25.733104,-80.316348,Dunkin' Donuts,FL
10754 SW 24th St,25.746581,-80.36985200000001,Dunkin' Donuts,FL
2000 Sycamore Rd,41.948496999999996,-88.729428,Arby's,IL
3200 Chestnut St,39.95343,-75.188171,Shake Shack,PA
1281 Hyde Park Ave,42.25521,-71.124229,Subway,MA
1105 Massachusetts Ave,42.370628,-71.11362700000001,Subway,MA
107 Main St,42.431816999999995,-71.455051,Subway,MA
204 N Canal Blvd,29.800178000000002,-90.817667,Quiznos Sub,LA
1900 W Slauson Ave,33.989111,-118.31236000000001,McDonald's,CA
18850 Soledad Canyon Rd,34.415365,-118.46448899999999,McDonald's,CA
9550 Main St,34.110167,-84.51781,Subway,GA
1142 E Highway 193,41.101724,-111.945057,Subway,UT
1852 Manhattan Beach Blvd,33.887088,-118.37903200000001,McDonald's,CA
1821 Motel Dr,37.288978,-120.454784,McDonald's,CA
9229 S Harlem Ave,41.723814000000004,-87.798059,Culver's,IL
1800 S Western Ave,34.041633000000004,-118.30853799999998,McDonald's,CA
1800 Prescott Rd,37.670921,-121.03126599999999,McDonald's,CA
17455 Central Ave,33.872499,-118.249899,McDonald's,CA
1725 E El Monte Way,36.545446999999996,-119.376746,McDonald's,CA
1721 E Bayshore Rd,37.460186,-122.137635,McDonald's,CA
1721 Howe Ave,38.596734999999995,-121.415696,McDonald's,CA
1700 W Capitol Ave,38.580839000000005,-121.53100500000001,McDonald's,CA
170 Lincoln Rd E,38.083895,-122.232565,McDonald's,CA
1634 W Glenoaks Blvd,34.170497,-118.28943400000001,McDonald's,CA
15950 Los Serranos Country Club Dr,33.964895,-117.697501,McDonald's,CA
1570 Sycamore Ave,38.00878,-122.27128799999998,McDonald's,CA
1520 W Valley Blvd,34.077272,-118.13938,McDonald's,CA
1526 W Edinger Ave,33.726842,-117.88911599999999,McDonald's,CA
1516 Canyon Del Rey Blvd,36.607914,-121.85598200000001,McDonald's,CA
1516 Canyon Del Rey Blvd,36.607914,-121.85598200000001,McDonald's,CA
7199 Mission St,37.69382,-122.46455800000001,KFC - Kentucky Fried Chicken,CA
1500 E Main St,38.676763,-121.750518,McDonald's,CA
1459 Main St,36.916716,-121.775824,McDonald's,CA
9345 Parkway E,33.590333,-86.697132,Chick-fil-A,AL
1005 Foxcroft Ave,39.446673,-77.986674,Chick-fil-A,WV
1300 N Eisenhower Dr,37.802793,-81.181533,Chick-fil-A,WV
5003a Victory Blvd,37.115608,-76.468184,Chick-fil-A,VA
6732 Mooretown Rd,37.339529999999996,-76.738285,Chick-fil-A,VA
5409 Indian River Rd,36.798702,-76.178946,Chick-fil-A,VA
4802 Valley View Blvd NW,37.308619,-79.96242600000001,Chick-fil-A,VA
4802 Valley View Blvd NW,37.308619,-79.96242600000001,Chick-fil-A,VA
4374 Electric Rd,37.228457,-79.977693,Chick-fil-A,VA
9100 W Broad St,37.636558,-77.549903,Chick-fil-A,VA
324 S Azusa Ave,34.117576,-117.907269,In-N-Out Burger,CA
13850 Francisquito Ave,34.068261,-117.973647,In-N-Out Burger,CA
2821 Lenwood Rd,34.868082,-117.11592900000001,In-N-Out Burger,CA
130 Grass Valley Hwy,38.90162,-121.074773,In-N-Out Burger,CA
1205 N Military Hwy,36.864964,-76.210719,Chick-fil-A,VA
2901 Candlers Mountain Rd,37.36773,-79.175586,Chick-fil-A,VA
2140 Coliseum Dr,37.048521,-76.39071700000001,Chick-fil-A,VA
1698 Carl D Silver Pkwy,38.305008,-77.509345,Chick-fil-A,VA
325 Piedmont Dr,36.595957,-79.422353,Chick-fil-A,VA
4412 Chantilly Pl,38.887485,-77.44462299999999,Chick-fil-A,VA
1576 Rio Rd E,38.078584,-78.473337,Chick-fil-A,VA
350 Woodbrook Dr,38.088271999999996,-78.471184,Chick-fil-A,VA
6191 S State St,40.636461,-111.886187,Chick-fil-A,UT
805 Highway 2 N,34.919944,-95.320358,Pizza Hut,OK
701 S Broadway St,35.463509,-95.525382,Pizza Hut,OK
12922 E 86th St N,36.278105,-95.828151,Pizza Hut,OK
715 Highway 76 S,34.226489,-97.47493399999999,Pizza Hut,OK
35 Erie Rd,41.100839,-81.437661,Subway,OH
3200 Broadway,39.896677000000004,-83.081176,Subway,OH
3212 Mahoning Ave,41.103117,-80.706303,Subway,OH
1221 E 9 Mile Rd,42.461636999999996,-83.092384,Taco Bell,MI
12200 Gratiot Ave,42.414696,-82.991078,Taco Bell,MI
2924 State Rd,41.151148,-81.508981,Subway,OH
2838 Whipple Ave NW,40.829692,-81.424453,Subway,OH
1224 S Mission,43.590028000000004,-84.768477,Arby's,MI
4610 S 48th St,33.405438000000004,-111.97828600000001,Whataburger,AZ
8428 Baltimore Ave,38.993906,-76.932576,Taco Bell,MD
8428 Baltimore Ave,38.993906,-76.932576,Taco Bell,MD
450 W Indian School Rd,33.495053999999996,-112.07986299999999,Whataburger,AZ
1840 S 19th Ave,33.430945,-112.099907,Whataburger,AZ
7375 W Chandler Blvd,33.304688,-111.968341,Whataburger,AZ
1450 N Dysart Rd,33.44927,-112.342173,Whataburger,AZ
109 S Jefferson St,29.905504999999998,-96.876605,Subway,TX
2132 N Park Rd,39.65965,-85.12869,Burger King,IN
5515 Fenton Rd,42.945527,-83.69153,Arby's,MI
1018 E Gravis St,27.761418,-98.22821,Subway,TX
1416 W Galena Ave,42.301621999999995,-89.64312199999999,El Burrito Loco,IL
1714 N Mitchell St,44.275721000000004,-85.406141,Arby's,MI
2509 Alpine Ave NW,43.009426,-85.689161,Arby's,MI
765 44th St SW,42.884654,-85.683497,Arby's,MI
3000 28th St SE,42.912151,-85.59357299999999,Arby's,MI
1230 Leonard St NE,42.984058000000005,-85.638407,Arby's,MI
4584 Chicago Dr SW,42.905049,-85.776885,Arby's,MI
1195 Washington Ave,42.755541,-86.11581,Arby's,MI
36100 Hwy 27,28.124645,-81.64031,Burger King,FL
411 W Carleton Rd,41.938054,-84.644247,Arby's,MI
2143 W Main St,42.931488,-85.362962,Arby's,MI
952 N West Ave,42.261453,-84.423763,Arby's,MI
1215 M 89,42.450431,-85.663248,Arby's,MI
1215 M 89,42.450431,-85.663248,Arby's,MI
1310 W Michigan Ave,42.272194,-84.983336,Arby's,MI
8508 Shaver Rd,42.194115999999994,-85.597792,Arby's,MI
3656 E Cork St,42.261765999999994,-85.53267,Arby's,MI
6031 S Cedar St,42.669926000000004,-84.543872,Arby's,MI
1881 S Scott Rd,42.988532,-84.54214300000001,Arby's,MI
6360 Dixie Hwy,43.352851,-83.870496,Arby's,MI
7019 Eastman Ave,43.661823,-84.24771199999999,Arby's,MI
2900 Cook Rd,44.251953,-84.22620500000001,Arby's,MI
860 S Main St,26.6752,-80.67163000000001,Burger King,FL
10207 S Clare Ave,43.840219,-84.767504,Arby's,MI
3574 W Houghton Lake Dr,44.299003000000006,-84.712048,Arby's,MI
765 S Main St,43.041955,-83.32014000000001,Arby's,MI
1010 S State Rd,43.019622,-83.518344,Arby's,MI
3465 Pollock Rd,42.894241,-83.63318199999999,Arby's,MI
545 Hooksett Rd,43.016751,-71.450512,Papa Gino's,NH
1818 E Pawnee St,37.649892,-97.315398,Spangles,KS
1308 N Keller Dr,39.140033,-88.566849,Burger King,IL
2520 W Fairview Ave,43.62079,-116.22165,Capri Restaurant,ID
1401 Thelma Keller Ave,39.140232,-88.56615,Arby's,IL
8155 Columbia Rd,41.37338,-81.90162,Angelina's Pizza,OH
2689 Pinole Valley Rd,37.996359000000005,-122.284873,Jack in the Box,CA
2543 Cleveland Ave Sw,40.769806,-81.385882,Arby's,OH
4620 Tuscarawas St W,40.795141,-81.431983,Arby's,OH
3201 E Ocean View Ave,36.932528000000005,-76.203127,Chanello's Pizza,VA
2505 A St,37.999316,-121.80546000000001,Jack in the Box,CA
2548 S Azusa Ave,34.029369,-117.91533700000001,Jack in the Box,CA
8876 Dallas Acworth Hwy Ste 106,34.01031,-84.75335,Pizza Hut,GA
7085 N Marks Ave,36.838733000000005,-119.847902,Taco Bell,CA
235 E Orangethorpe Ave,33.859865,-117.920754,Jack in the Box,CA
2293 Arden Way,38.596416,-121.41111000000001,Jack in the Box,CA
15 Progress Cir,34.872640000000004,-84.32539,Arby's,GA
15 Progress Cir,34.872640000000004,-84.32539,Arby's,GA
2296 Griffin Way,33.888055,-117.518723,Jack in the Box,CA
7785 N 1st St,36.851564,-119.77503300000001,Taco Bell,CA
22730 Victory Blvd,34.186457,-118.622409,Jack in the Box,CA
2242 S Euclid Ave,34.033169,-117.651474,Jack in the Box,CA
991 W El Camino Real,37.372189,-122.04766299999999,Taco Bell,CA
22220 Wilmington Ave,33.82493,-118.241918,Jack in the Box,CA
1350 Travis Blvd,38.260137,-122.053517,Taco Bell,CA
500 Contra Costa Blvd,37.981376000000004,-122.06754099999999,Taco Bell,CA
1700 Contra Costa Blvd,37.953026,-122.059777,Taco Bell,CA
2125 Windsor Ave,34.182376,-118.16906599999999,Jack in the Box,CA
3630 Cobb Pkwy Nw,34.04479,-84.69587,Burger King,GA
3319 Cobb Pkwy Nw,34.0344,-84.68075,Arby's,GA
215 E 201st St,40.872503,-73.886546,Dunkin' Donuts,NY
2241 Southern Blvd,40.848620000000004,-73.883004,Dunkin' Donuts,NY
3010 Canton Rd,34.02467,-84.52821800000001,McDonald's,GA
2111 Taft Hwy,35.266543,-119.025897,Jack in the Box,CA
1285 Castle Hill Ave,40.833843,-73.851523,Dunkin' Donuts,NY
3114 Ditmars Blvd,40.775826,-73.910275,Dunkin' Donuts,NY
500 Sierra St,36.51788,-119.56352700000001,Taco Bell,CA
946 Highway 69,37.79675,-94.70744,Krispy Krunchy Chicken,KS
867 Oak Park Blvd,35.134484,-120.605221,Taco Bell,CA
1500 W Grand Ave,35.121085,-120.61281899999999,Taco Bell,CA
535 W Tefft St,35.037452,-120.483624,Taco Bell,CA
3315 Union Ave,35.389522,-119.003386,Taco Bell,CA
3315 Union Ave,35.389522,-119.003386,Taco Bell,CA
805 W Wyatt Earp Blvd,37.752962,-100.025416,Arby's,KS
805 W Wyatt Earp Blvd,37.752962,-100.025416,Arby's,KS
2300 H St,35.380387,-119.020827,Taco Bell,CA
1520 Hillman St,36.227047,-119.33084299999999,Taco Bell,CA
510 E Tulare Ave,36.208664,-119.342028,Taco Bell,CA
826 W University Ave,29.652081,-82.333303,Taco Bell,FL
1217 Oak Ridge Turnpike,36.015703,-84.250773,Krystal,TN
1717 Charlotte Pike,36.157939,-86.799227,Krystal,TN
2613 Franklin Pike,36.120277,-86.775571,Krystal,TN
3910 Western Avenue,35.973917,-83.97609399999999,Krystal,TN
6300 Ringgold Rd,34.989327,-85.211741,Krystal,TN
6300 Ringgold Rd,34.989327,-85.211741,Krystal,TN
5401 Brainerd Rd,35.010584,-85.221313,Krystal,TN
215 W 11th St,37.0326,-95.6188,KFC,KS
607 E Martintown Rd,33.491053,-81.952448,Krystal,SC
2010 E County Line Rd,32.399857,-90.109009,Krystal,MS
1055 Holcomb Bridge Rd,34.023536,-84.33025400000001,Krystal,GA
1704 Turner McCall Blvd,34.244236,-85.161695,Krystal,GA
519 Shorter Avenue,34.265001,-85.198828,Krystal,GA
1415 Sam Nunn Blvd,32.468806,-83.74181,Krystal,GA
1015 US Highway 80 E,32.110139000000004,-81.233775,Krystal,GA
2929 Canton Rd,34.022273999999996,-84.529025,Krystal,GA
2929 Canton Rd,34.022273999999996,-84.529025,Krystal,GA
604 W Appleway Ave,47.700486,-116.795134,Arby's,ID
604 W Appleway Ave,47.700486,-116.795134,Arby's,ID
31 W Hanover St,39.882529,-76.864965,Subway,PA
608 E Main St,39.753163,-77.573373,Subway,PA
491 E Sycamore Rd,41.026843,-77.93580899999999,Subway,PA
1169 S Main St,41.799828000000005,-77.07628100000001,Subway,PA
3455 Capital City Mall Dr,40.222471999999996,-76.930148,Subway,PA
322 Spring Plz,40.331501,-78.38617099999999,Subway,PA
3104 W 26th St,42.086667,-80.142521,Subway,PA
8035 Perry Hwy,42.068814,-80.038942,Subway,PA
1501 E 38th St,42.114222,-80.034149,Subway,PA
116 N Franklin St,41.627796999999994,-79.673326,Subway,PA
7421 Crater Lake Hwy,42.424354,-122.85108000000001,McDonald's,OR
2100 8th Ct,45.346352,-122.651045,McDonald's,OR
18550 Willamette Dr,45.391447,-122.646082,McDonald's,OR
18550 Willamette Dr,45.391447,-122.646082,McDonald's,OR
1002 NW Frontage Rd,45.543827,-122.3976,McDonald's,OR
3333 W Okeechobee Rd,25.85236,-80.319439,Arby's,FL
4301 W Wisconsin Ave,44.272996,-88.470975,Taco Bell,WI
1101 Quintilio Dr,39.630468,-75.666136,Chick-Fil-A,DE
1170 Pulaski Hwy,39.630185,-75.664759,Burger King,DE
5701 Main St,44.045685,-122.92846499999999,McDonald's,OR
645 Market St,39.94522,-75.11804000000001,China Bowl Take Out Restaurant,NJ
1598 Hawthorne Ave NE,44.949393,-122.99253799999998,McDonald's,OR
570 Wallace Rd NW,44.947221,-123.049783,McDonald's,OR
570 Wallace Rd NW,44.947221,-123.049783,McDonald's,OR
1405 Sw 13th St,29.637631,-82.338916,Arby's,FL
5090 Commercial St SE,44.881341,-123.029824,McDonald's,OR
3540 Highway 90,30.592351,-87.174869,McDonald's,FL
1027 Washington Pike,40.366766,-80.106088,Sonic Drive In,PA
2611 Washington Rd,40.255621000000005,-80.153666,Sonic Drive In,PA
203 W Oglethorpe Hwy,31.843914,-81.593593,McDonald's,GA
801 Elma G Miles Pkwy,31.828902000000003,-81.617553,McDonald's,GA
8590 Navarre Pkwy,30.401603,-86.866497,Burger King,FL
965 Dawsonville Hwy,34.296844,-83.83715500000001,McDonald's,GA
2125 NW Stewart Pkwy,43.23357,-123.372345,McDonald's,OR
19 W Franklin Pl,34.357912,-82.94130799999999,McDonald's,GA
204 Broad St,32.282152,-83.465677,McDonald's,GA
895 SW Rimrock Way,44.267184,-121.19426499999999,McDonald's,OR
9100 SE Powell Blvd,45.496867,-122.570625,McDonald's,OR
1520 NE Grand Ave,45.534074,-122.660326,McDonald's,OR
18320 SE Stark St,45.518568,-122.474804,McDonald's,OR
2501 Thompson Bridge Rd,34.33859,-83.84719399999999,McDonald's,GA
3330 NE 82nd Ave,45.547096999999994,-122.578418,McDonald's,OR
7370 Spout Springs Rd,34.113731,-83.875289,McDonald's,GA
12005 N Center Ave,45.610301,-122.680866,McDonald's,OR
143 Ocilla Hwy,31.700146999999998,-83.250732,McDonald's,GA
300 Elbert St,34.109957,-82.864359,McDonald's,GA
8011 NE M L King Blvd,45.581668,-122.66145900000001,McDonald's,OR
10970 SE Oak St,45.443493,-122.62877900000001,McDonald's,OR
1035 SW 6th Ave,45.516651,-122.679915,McDonald's,OR
1831 W Burnside St,45.523,-122.689866,McDonald's,OR
5220 Buford Hwy NE,33.895571999999994,-84.283386,McDonald's,GA
7487 N Ida Ave,45.586771,-122.73853500000001,McDonald's,OR
1850 SW 6th Ave,45.511068,-122.68294099999999,McDonald's,OR
2875 SE Powell Blvd,45.497752,-122.63583700000001,McDonald's,OR
9502 Highway 5,33.724674,-84.76245899999999,McDonald's,GA
943 Maddox Dr,34.677928,-84.47945,McDonald's,GA
2010 Clackamette Dr,45.368912,-122.601786,McDonald's,OR
900 Southgate,45.656863,-118.810088,McDonald's,OR
